Date,UPV,DNV,ADV,DEC,SPX,Lows,Highs,AAII,VIX
5/6/2014,481.92,141.5,2445.0,701.0,1940.46,0.5859,9.5474,-20.9876,11.68
6/6/2014,448.8,177.64,2308.0,807.0,1949.44,0.8351,11.455,-20.9876,10.73
9/6/2014,358.67,231.63,1898.0,1208.0,1951.27,0.5239,9.7184,-20.9876,11.15
10/6/2014,262.95,281.42,1318.0,1783.0,1950.79,0.8677,4.7383,-20.9876,10.99
11/6/2014,188.04,336.93,1189.0,1941.0,1943.89,0.8951,3.3219,-20.9876,11.6
12/6/2014,179.16,429.75,1312.0,1808.0,1930.11,0.7123,3.3488,-10.625,12.56
13/6/2014,389.07,165.7,1789.0,1327.0,1936.16,0.589,3.2318,-10.625,12.18
16/6/2014,291.0,304.06,1572.0,1544.0,1937.78,0.2477,5.1115,-10.625,12.65
17/6/2014,393.6,195.46,1931.0,1190.0,1941.99,0.1548,4.6735,-10.625,12.06
18/6/2014,497.92,119.38,2277.0,849.0,1956.98,0.2478,6.3272,-10.625,10.61
19/6/2014,364.34,275.78,1788.0,1337.0,1959.48,0.2484,8.6446,-29.6512,10.62
20/6/2014,924.48,752.23,1799.0,1340.0,1962.87,0.3721,10.033999999999999,-29.6512,10.85
23/6/2014,283.27,278.0,1529.0,1576.0,1962.61,0.40399999999999997,7.8777,-29.6512,10.98
24/6/2014,137.6,502.63,1158.0,1983.0,1949.98,0.2169,6.0092,-29.6512,12.13
25/6/2014,436.87,203.47,2158.0,965.0,1959.53,0.3405,4.8178,-29.6512,11.59
26/6/2014,282.13,289.17,1645.0,1482.0,1957.22,0.3086,5.1203,-25.5583,11.63
27/6/2014,769.59,602.47,2108.0,1044.0,1960.96,0.3705,6.6379,-25.5583,11.26
30/6/2014,409.18,345.42,1876.0,1250.0,1960.23,0.5866,8.436,-25.5583,11.57
1/7/2014,447.86,225.63,2103.0,1046.0,1973.32,0.5561,11.207,-25.5583,11.15
2/7/2014,280.95,299.25,1182.0,1948.0,1974.62,0.7088,5.9766,-25.5583,10.82
3/7/2014,369.02,151.0,1784.0,1335.0,1985.44,0.8029999999999999,5.9225,-22.9851,10.32
7/7/2014,138.61,451.69,991.0,2183.0,1977.65,0.5552,3.1327,-22.9851,11.33
8/7/2014,192.26,474.57,1233.0,1906.0,1963.71,0.3087,1.9095,-22.9851,11.98
9/7/2014,383.77,177.86,1821.0,1301.0,1972.83,0.2771,3.0874,-22.9851,11.65
10/7/2014,177.49,467.36,964.0,2179.0,1964.68,0.2465,2.7461,-24.7192,12.59
11/7/2014,303.68,267.95,1713.0,1410.0,1967.57,0.18600000000000003,3.4119,-24.7192,12.08
14/7/2014,379.98,199.58,2002.0,1139.0,1977.1,0.2764,5.3428,-24.7192,11.82
15/7/2014,286.03,424.56,1102.0,2030.0,1973.28,0.5852,3.2367,-24.7192,11.96
16/7/2014,428.52,236.94,1723.0,1393.0,1981.57,0.5249,3.7963,-24.7192,11.0
17/7/2014,102.75,597.18,596.0,2549.0,1958.12,1.0182,2.9066,-35.2751,14.54
18/7/2014,618.82,130.19,2581.0,570.0,1978.22,0.5893,4.1473,-35.2751,12.06
21/7/2014,208.51,322.24,1164.0,1974.0,1973.63,0.3397,2.9048,-35.2751,12.81
22/7/2014,392.43,168.14,2153.0,980.0,1983.53,0.8015,5.4646,-35.2751,12.24
23/7/2014,285.42,271.66,1808.0,1322.0,1987.01,0.6481,5.8914,-35.2751,11.52
24/7/2014,341.77,281.26,1477.0,1652.0,1987.98,1.0204,6.4755,-40.7408,11.84
25/7/2014,183.41,378.63,1058.0,2061.0,1978.34,0.5881,2.8757,-40.7408,12.69
28/7/2014,239.85,334.92,1334.0,1782.0,1978.91,0.8962,2.895,-40.7408,12.56
29/7/2014,202.82,417.28,1242.0,1877.0,1969.95,0.5249,3.2746,-40.7408,13.28
30/7/2014,295.6,366.2,1214.0,1914.0,1970.07,0.8328,2.8182,-40.7408,13.33
31/7/2014,91.62299999999999,798.84,309.0,2888.0,1930.67,0.6475,0.8308,-37.7551,16.95
1/8/2014,303.09,474.47,1170.0,1977.0,1925.15,1.4224,0.6161,-37.7551,17.03
4/8/2014,479.26,185.49,1955.0,1190.0,1938.99,1.8479,0.8942,-37.7551,15.12
5/8/2014,136.84,552.71,902.0,2238.0,1920.21,1.5446,0.7407,-37.7551,16.87
6/8/2014,363.28,319.43,1867.0,1267.0,1920.24,1.7033,0.8658,-37.7551,16.37
7/8/2014,200.03,463.85,1472.0,1679.0,1909.57,3.3846,1.238,-38.2263,16.66
8/8/2014,514.46,108.72,2397.0,773.0,1931.59,2.2202,1.5105,-38.2263,15.77
11/8/2014,426.23,159.83,2314.0,834.0,1936.92,2.4383,2.5934,-38.2263,14.23
12/8/2014,190.41,337.22,1285.0,1828.0,1933.75,2.1027,1.5755,-38.2263,14.13
13/8/2014,381.23,171.04,2341.0,808.0,1946.72,1.9808,2.3479,-38.2263,12.9
14/8/2014,319.11,176.12,2116.0,1003.0,1955.18,1.8187,2.8395,-20.3761,12.42
15/8/2014,320.31,424.71,1534.0,1575.0,1955.06,0.6483,3.7438,-20.3761,13.15
18/8/2014,486.33,112.92,2481.0,692.0,1971.74,0.8959,5.4752,-20.3761,12.32
19/8/2014,374.52,165.54,1993.0,1135.0,1981.6,0.865,5.7538,-20.3761,12.21
20/8/2014,361.62,170.85,1585.0,1522.0,1986.51,0.7716,4.6168,-20.3761,11.78
21/8/2014,337.41,220.69,1871.0,1245.0,1992.37,1.1139,5.6738,-7.7844,11.76
22/8/2014,170.48,336.19,1180.0,1934.0,1988.4,0.5229,3.6257,-7.7844,11.47
25/8/2014,340.8,147.23,1921.0,1212.0,1997.92,0.5538,5.3929,-7.7844,11.7
26/8/2014,333.13,167.29,2060.0,1054.0,2000.02,0.5232,6.0074,-7.7844,11.63
27/8/2014,267.09,216.29,1770.0,1349.0,2000.12,0.5242,5.1804,-7.7844,11.78
28/8/2014,172.17,296.57,1328.0,1787.0,1996.74,0.4958,4.1513,3.8461,12.05
29/8/2014,438.85,166.41,2192.0,919.0,2003.37,0.6471,5.8534,3.8461,11.98
2/9/2014,272.28,309.16,1499.0,1658.0,2002.28,0.4005,7.1055,3.8461,12.25
3/9/2014,306.81,301.67,1460.0,1676.0,2000.72,0.2158,5.9403,3.8461,12.36
4/9/2014,239.96,375.99,1056.0,2079.0,1997.65,0.3075,4.9291,-10.6508,12.64
5/9/2014,382.6,214.18,1951.0,1186.0,2007.71,0.4005,3.1048,-10.6508,12.09
8/9/2014,183.85,412.4,1203.0,1938.0,2001.54,0.5848,4.0012,-10.6508,12.66
9/9/2014,125.2,472.54,725.0,2428.0,1988.44,0.9242,2.0339,-10.6508,13.5
10/9/2014,328.34,262.14,1669.0,1475.0,1995.69,0.953,1.6933,-10.6508,12.88
11/9/2014,383.83,199.44,1768.0,1377.0,1997.45,0.7387,1.3227,-19.2308,12.8
12/9/2014,171.45,510.09,666.0,2514.0,1985.54,1.171,1.2604,-19.2308,13.31
15/9/2014,238.1,342.63,1070.0,2081.0,1984.13,1.5702,0.83,-19.2308,14.12
16/9/2014,469.23,168.68,2028.0,1119.0,1998.98,1.3227,1.476,-19.2308,12.73
17/9/2014,336.33,321.44,1631.0,1519.0,2001.57,1.9059,2.5515,-19.2308,12.65
18/9/2014,388.78,277.81,1927.0,1223.0,2011.36,2.4285,3.4462,-15.527999999999999,12.03
19/9/2014,751.31,1042.11,1248.0,1885.0,2010.4,2.3063,3.947,-15.527999999999999,12.11
22/9/2014,96.493,595.18,550.0,2611.0,1994.29,1.8752,0.9234,-15.527999999999999,13.69
23/9/2014,189.33,517.15,917.0,2236.0,1982.77,2.2769,0.3998,-15.527999999999999,14.93
24/9/2014,484.07,242.83,1857.0,1261.0,1998.3,3.1452,0.7979999999999999,-15.527999999999999,13.27
25/9/2014,63.618,662.78,546.0,2631.0,1965.99,4.863,0.5529999999999999,-16.3266,15.64
26/9/2014,481.45,139.14,2307.0,851.0,1982.85,4.1513,0.6751,-16.3266,14.85
29/9/2014,177.99,469.48,1310.0,1842.0,1977.8,4.113,0.8901,-16.3266,15.98
30/9/2014,268.87,657.05,1194.0,1981.0,1972.29,5.9601,1.2895,-16.3266,16.31
1/10/2014,135.44,720.98,797.0,2395.0,1946.16,4.4492,0.6444,-16.3266,16.71
2/10/2014,440.36,347.75,1693.0,1489.0,1946.17,5.4328,0.4586,-29.1667,16.16
3/10/2014,586.34,202.81,2124.0,1035.0,1967.9,5.9564,1.1053,-29.1667,14.55
6/10/2014,353.09,314.96,1555.0,1596.0,1964.82,8.0098,1.2588,-29.1667,15.46
7/10/2014,142.82,638.99,723.0,2435.0,1935.1,2.4562,0.7664,-29.1667,17.2
8/10/2014,740.64,165.81,2551.0,638.0,1968.89,2.2106,1.2581,-29.1667,15.11
9/10/2014,71.87,821.29,390.0,2800.0,1928.21,5.4874,1.4469999999999998,-20.2454,18.76
10/10/2014,151.64,788.93,692.0,2502.0,1906.13,8.8371,0.4608,-20.2454,21.24
13/10/2014,218.68,675.5,1024.0,2120.0,1874.74,7.7586,0.308,-20.2454,24.64
14/10/2014,611.05,350.78,1933.0,1245.0,1877.7,13.61,1.166,-20.2454,22.79
15/10/2014,469.11,735.23,1497.0,1707.0,1862.49,13.459000000000001,0.642,-20.2454,26.25
16/10/2014,642.68,412.76,2235.0,962.0,1862.76,11.599,0.7956,-14.674000000000001,25.2
17/10/2014,798.93,257.67,2090.0,1113.0,1886.76,18.863,1.4089,-14.674000000000001,21.99
20/10/2014,555.63,174.48,2357.0,830.0,1904.01,5.355,1.1938,-14.674000000000001,18.57
21/10/2014,678.47,130.2,2615.0,583.0,1941.28,0.7351,2.4427,-14.674000000000001,16.08
22/10/2014,163.72,624.28,986.0,2187.0,1927.11,0.8877,3.0312,-14.674000000000001,17.87
23/10/2014,628.09,182.02,2446.0,745.0,1950.82,0.6718,3.4335,-0.625,16.53
24/10/2014,475.91,233.65,1957.0,1195.0,1964.58,0.7961,2.7044,-0.625,16.11
27/10/2014,256.0,492.6,1353.0,1785.0,1961.63,0.981,3.6375,-0.625,16.04
28/10/2014,684.08,103.95,2654.0,525.0,1985.05,0.799,5.7169,-0.625,14.39
29/10/2014,322.05,490.48,1352.0,1800.0,1982.3,1.7879,5.8625,-0.625,15.15
30/10/2014,477.11,281.39,2006.0,1160.0,1994.65,0.8866,6.5769,-1.2578,14.52
31/10/2014,851.84,181.61,2448.0,746.0,2018.05,1.105,10.935,-1.2578,14.03
3/11/2014,375.92,407.32,1556.0,1621.0,2017.81,2.1719,7.9302,-1.2578,14.73
4/11/2014,253.16,541.14,1287.0,1885.0,2012.1,1.7715,6.5931,-1.2578,14.89
5/11/2014,509.59,269.51,1855.0,1297.0,2023.57,2.3306,7.7088,-1.2578,14.17
6/11/2014,440.69,297.04,1813.0,1349.0,2031.21,2.1499,5.7545,5.3763,13.67
7/11/2014,495.4,256.71,1925.0,1236.0,2031.92,1.959,5.9670000000000005,5.3763,13.12
10/11/2014,378.28,328.99,1794.0,1364.0,2038.26,1.2546,6.8258,5.3763,12.67
11/11/2014,311.24,284.94,1602.0,1534.0,2039.68,0.8571,6.4724,5.3763,12.92
12/11/2014,345.33,360.81,1711.0,1452.0,2038.25,1.1656,4.2279,5.3763,13.02
13/11/2014,224.38,463.8,1124.0,2022.0,2039.33,1.2255,6.068,15.8621,13.79
14/11/2014,399.67,295.74,1650.0,1498.0,2039.82,2.1453,4.0991,15.8621,13.31
17/11/2014,343.77,339.32,1417.0,1766.0,2041.32,1.5601,4.7765,15.8621,13.99
18/11/2014,478.92,241.3,1936.0,1245.0,2051.8,1.3166,5.6269,15.8621,13.86
19/11/2014,293.67,437.13,1210.0,1963.0,2048.72,1.2232,2.5704,15.8621,13.96
20/11/2014,429.6,213.18,2066.0,1075.0,2052.75,1.7442,3.0312,-1.7647,13.58
21/11/2014,785.93,223.12,2112.0,1051.0,2063.5,1.1023,6.6769,-1.7647,12.9
24/11/2014,372.03,324.79,1948.0,1202.0,2069.41,0.4594,4.9496,-1.7647,12.62
25/11/2014,396.78,415.27,1696.0,1449.0,2067.03,0.55,6.0569,-1.7647,12.25
26/11/2014,432.58,259.98,1952.0,1206.0,2072.83,0.7648,6.03,-1.7647,12.07
28/11/2014,213.52,427.44,1212.0,1916.0,2067.56,1.0713,9.9475,4.2904,13.33
1/12/2014,196.33,666.43,714.0,2479.0,2053.44,5.19,4.4023,4.2904,14.29
2/12/2014,469.33,338.42,2115.0,1070.0,2066.55,3.7897,3.698,4.2904,12.85
3/12/2014,544.84,226.08,2058.0,1126.0,2074.33,2.4196,6.0643,4.2904,12.47
4/12/2014,219.43,557.64,1154.0,2019.0,2071.92,3.8037,5.3681,-14.6444,12.38
5/12/2014,371.27,372.36,1670.0,1506.0,2075.37,4.4302,6.0189,-14.6444,11.82
8/12/2014,175.43,617.9,960.0,2222.0,2060.31,9.3664,7.3462,-14.6444,14.21
9/12/2014,473.97,347.5,1909.0,1288.0,2059.82,7.8287,3.4251,-14.6444,14.89
10/12/2014,53.247,856.6,572.0,2638.0,2026.14,8.1827,3.4631,-14.6444,18.53
11/12/2014,461.43,351.32,1836.0,1346.0,2035.33,6.6871,3.3129,-9.9656,20.08
12/12/2014,136.29,811.69,668.0,2526.0,2002.33,11.377,1.7479,-9.9656,21.08
15/12/2014,182.68,788.55,778.0,2410.0,1989.63,11.196,1.0095,-9.9656,20.42
16/12/2014,439.36,571.9,1335.0,1842.0,1972.74,13.28,0.7038,-9.9656,23.57
17/12/2014,989.97,56.278,2841.0,373.0,2012.89,3.3976,1.9284,-9.9656,19.44
18/12/2014,868.34,99.09,2575.0,629.0,2061.23,0.733,5.9255,-22.5297,16.81
19/12/2014,1529.8,791.83,2052.0,1132.0,2070.65,0.6726,6.9703,-22.5297,16.49
22/12/2014,441.86,339.51,1841.0,1348.0,2078.54,0.7648,6.1793,-22.5297,15.25
23/12/2014,483.1,202.63,2040.0,1153.0,2082.17,0.8576,9.2496,-22.5297,14.8
24/12/2014,149.46,185.93,1530.0,1579.0,2081.88,0.8382,6.737,-22.5297,14.37
26/12/2014,291.91,134.78,2103.0,1045.0,2088.77,0.6755,7.2459,1.8868,14.5
29/12/2014,326.12,217.34,1850.0,1333.0,2090.57,1.1322,7.7417,1.8868,15.06
30/12/2014,194.06,323.9,1339.0,1836.0,2080.35,1.4102,4.2305,1.8868,15.92
31/12/2014,143.07,505.52,1140.0,2053.0,2058.9,1.1919,5.7457,1.8868,19.2
2/1/2015,313.03,324.21,1761.0,1423.0,2058.2,0.645,2.6719999999999997,3.475,17.79
5/1/2015,99.069,731.94,751.0,2467.0,2020.58,0.9222,2.7515,3.475,19.92
6/1/2015,269.98,665.67,1042.0,2141.0,2002.61,2.6292,4.5343,3.475,21.12
7/1/2015,586.06,180.52,2418.0,762.0,2025.9,1.4806,6.5765,3.475,19.31
8/1/2015,713.21,129.17,2461.0,746.0,2062.14,3.9522,7.3507,-17.9856,17.01
9/1/2015,208.97,511.71,1171.0,1988.0,2044.81,2.0571,5.3264,-17.9856,17.55
12/1/2015,234.21,524.48,1187.0,1974.0,2028.26,2.397,5.7722,-17.9856,19.6
13/1/2015,316.72,542.71,1488.0,1670.0,2023.03,5.8967,6.7178,-17.9856,20.56
14/1/2015,307.45,610.19,1252.0,1919.0,2011.27,0.9188,4.4383,-17.9856,21.48
15/1/2015,250.41,612.06,1109.0,2063.0,1992.67,1.9089,6.4110000000000005,-7.7882,22.39
16/1/2015,855.38,111.78,2595.0,589.0,2019.42,3.0694,8.0061,-7.7882,20.95
20/1/2015,343.86,511.01,1236.0,1943.0,2022.55,5.2729,7.1931,-7.7882,19.89
21/1/2015,558.99,199.63,2007.0,1144.0,2032.12,4.5441,4.4868,-7.7882,18.85
22/1/2015,729.45,155.86,2470.0,702.0,2063.15,1.6323,8.709,-25.7143,16.4
23/1/2015,252.86,519.54,1410.0,1730.0,2051.82,3.9877,9.4363,-25.7143,16.66
26/1/2015,558.08,216.08,2164.0,987.0,2057.09,6.8564,8.2078,-25.7143,15.52
27/1/2015,246.88,451.19,1381.0,1763.0,2029.55,3.8344,8.9846,-25.7143,17.22
28/1/2015,77.862,776.13,849.0,2349.0,2002.16,2.9755,10.753,-25.7143,20.44
29/1/2015,521.68,326.98,2134.0,1040.0,2021.25,3.214,7.1516,-11.6564,18.76
30/1/2015,302.64,905.31,1024.0,2167.0,1994.99,1.8439,6.8363,-11.6564,20.97
2/2/2015,733.01,163.88,2315.0,865.0,2020.85,1.0426,5.6152,-11.6564,19.43
3/2/2015,870.64,107.71,2537.0,661.0,2050.03,1.3174,5.9202,-11.6564,17.33
4/2/2015,292.36,591.55,1113.0,2047.0,2041.51,1.4756,4.1322,-11.6564,18.33
5/2/2015,634.61,150.77,2404.0,779.0,2062.52,1.3846,4.5009,-29.0102,16.85
6/2/2015,403.36,508.15,1186.0,1999.0,2055.47,3.0722,4.4172,-29.0102,17.29
9/2/2015,317.01,449.92,1321.0,1858.0,2046.74,4.6041,1.8659999999999999,-29.0102,18.55
10/2/2015,483.47,293.11,1801.0,1363.0,2068.59,3.4948,2.7376,-29.0102,17.23
11/2/2015,308.86,423.38,1463.0,1701.0,2068.53,2.1786,3.3680000000000003,-29.0102,16.96
12/2/2015,672.42,121.44,2442.0,736.0,2088.48,0.3988,5.702000000000001,-20.0,15.34
13/2/2015,494.16,257.63,1969.0,1187.0,2096.99,1.0116,6.2175,-20.0,14.69
17/2/2015,433.17,332.57,1392.0,1808.0,2100.34,0.6734,4.7924,-20.0,15.8
18/2/2015,356.01,360.76,1737.0,1434.0,2099.68,0.4899,4.1411,-20.0,15.45
19/2/2015,262.7,419.45,1507.0,1636.0,2097.45,0.4908,4.737,-5.9602,15.29
20/2/2015,557.27,260.76,2149.0,1009.0,2110.3,0.6729999999999999,5.506,-5.9602,14.3
23/2/2015,261.24,465.0,1575.0,1590.0,2109.66,0.9843,5.4534,-5.9602,14.56
24/2/2015,443.28,264.64,1958.0,1214.0,2115.48,0.7961,6.0588,-5.9602,13.69
25/2/2015,365.9,325.72,1739.0,1418.0,2113.86,0.9256,4.8788,-5.9602,13.84
26/2/2015,237.1,468.41,1455.0,1699.0,2110.74,0.3066,4.2743,-9.2538,13.91
27/2/2015,392.01,454.97,1621.0,1543.0,2104.5,0.2144,3.7765,-9.2538,13.34
2/3/2015,408.63,340.85,1906.0,1261.0,2117.39,0.4274,5.8553,-9.2538,13.04
3/3/2015,285.82,440.71,1303.0,1856.0,2107.78,0.2454,3.8674,-9.2538,13.86
4/3/2015,207.83,499.79,1214.0,1924.0,2098.53,0.3999,3.3035,-9.2538,14.23
5/3/2015,334.58,336.85,1708.0,1402.0,2101.04,0.3691,3.642,-20.3948,14.04
6/3/2015,153.55,746.17,492.0,2721.0,2071.26,0.6434,1.9644,-20.3948,15.2
9/3/2015,354.67,374.25,1666.0,1493.0,2079.43,0.4284,1.6278,-20.3948,15.06
10/3/2015,103.01,737.35,871.0,2321.0,2044.16,0.4603,0.86,-20.3948,16.69
11/3/2015,459.51,309.76,1805.0,1345.0,2040.24,0.615,1.4829,-20.3948,16.87
12/3/2015,537.57,202.93,2300.0,863.0,2065.95,0.9518,3.4483,-36.8078,15.42
13/3/2015,187.75,579.52,956.0,2176.0,2053.4,0.7673,2.3184,-36.8078,16.0
16/3/2015,578.57,160.88,2042.0,1129.0,2081.19,1.1423,4.8248,-36.8078,15.61
17/3/2015,314.06,389.3,1498.0,1659.0,2074.28,1.1728,3.2923,-36.8078,15.66
18/3/2015,741.47,137.03,2604.0,585.0,2099.5,2.0258,6.5599,-36.8078,13.97
19/3/2015,169.79,558.99,1119.0,2030.0,2089.27,5.3473,4.269,-45.678999999999995,14.07
20/3/2015,1824.69,340.64,2518.0,653.0,2108.1,2.6106,9.2279,-45.678999999999995,13.02
23/3/2015,427.18,296.25,1812.0,1325.0,2104.42,3.9926,7.6733,-45.678999999999995,13.41
24/3/2015,250.02,492.15,1387.0,1761.0,2091.5,3.5527,3.3825,-45.678999999999995,13.62
25/3/2015,192.24,591.28,855.0,2303.0,2061.05,1.5702,2.6819,-45.678999999999995,15.44
26/3/2015,278.29,538.57,1222.0,1901.0,2056.15,3.8022,0.7405,-23.1405,15.8
27/3/2015,340.44,387.0,1889.0,1250.0,2061.02,3.0424,1.7231,-23.1405,15.07
30/3/2015,568.5,102.95,2343.0,822.0,2086.24,2.2462,4.5762,-23.1405,14.51
31/3/2015,304.2,648.91,1295.0,1856.0,2067.89,2.125,3.7185,-23.1405,15.29
1/4/2015,421.08,363.73,1657.0,1479.0,2059.69,1.1057,2.367,-23.1405,15.11
2/4/2015,544.94,160.58,2005.0,1140.0,2066.96,0.7075,3.5967,-29.2096,14.67
6/4/2015,664.69,210.81,2256.0,886.0,2080.62,0.6163,4.3773,-29.2096,14.74
7/4/2015,275.8,375.95,1403.0,1742.0,2076.33,0.5228,3.3323,-29.2096,14.78
8/4/2015,425.34,322.86,1897.0,1239.0,2081.9,0.4316,3.9185,-29.2096,13.98
9/4/2015,406.9,306.93,1573.0,1547.0,2091.18,0.7405,3.858,-42.5968,13.09
10/4/2015,424.86,233.93,1872.0,1246.0,2102.06,0.9538,3.9778,-42.5968,12.58
13/4/2015,236.09,423.32,1178.0,1951.0,2092.43,0.5221,3.5428,-42.5968,13.94
14/4/2015,460.19,225.85,1970.0,1181.0,2095.84,1.0141,2.5192,-42.5968,13.67
15/4/2015,598.59,269.92,2091.0,1050.0,2106.63,0.3996,3.7277,-42.5968,12.84
16/4/2015,299.32,443.48,1388.0,1748.0,2104.99,0.3699,2.2748,-35.865,12.6
17/4/2015,154.53,721.83,633.0,2517.0,2081.18,0.1851,0.8931,-35.865,13.89
20/4/2015,446.24,220.6,2193.0,934.0,2100.4,0.2777,1.8519,-35.865,13.3
21/4/2015,260.67,423.45,1583.0,1546.0,2097.29,0.21600000000000003,2.9348,-35.865,13.25
22/4/2015,527.43,213.18,1791.0,1295.0,2107.96,0.0925,2.9994,-35.865,12.71
23/4/2015,494.82,285.82,2086.0,1011.0,2112.93,0.2157,3.9543,-37.06,12.48
24/4/2015,383.08,371.63,1582.0,1539.0,2117.69,0.2765,3.2984,-37.06,12.29
27/4/2015,302.34,486.68,1162.0,1978.0,2108.92,0.3081,2.9249,-37.06,13.12
28/4/2015,491.54,283.87,1974.0,1163.0,2114.76,0.3074,1.881,-37.06,12.41
29/4/2015,386.2,470.01,1075.0,2072.0,2106.85,0.4928,1.6667,-37.06,13.39
30/4/2015,267.71,797.66,741.0,2416.0,2085.51,0.46299999999999997,1.3538,-38.3275,14.55
1/5/2015,524.74,208.03,1907.0,1243.0,2108.29,0.3707,1.5731,-38.3275,12.7
4/5/2015,430.18,259.46,1795.0,1350.0,2114.49,0.773,1.8132,-38.3275,12.85
5/5/2015,157.14,625.79,647.0,2518.0,2089.46,0.4016,1.3867,-38.3275,14.31
6/5/2015,269.17,543.5,1030.0,2145.0,2080.15,0.2774,0.7995,-38.3275,15.15
7/5/2015,449.29,348.45,1820.0,1323.0,2088.0,0.431,0.9254,-45.8874,15.13
8/5/2015,652.33,115.5,2529.0,637.0,2116.1,0.4934,2.4345,-45.8874,12.86
11/5/2015,240.45,448.05,1115.0,2038.0,2105.33,0.8642,1.8798,-45.8874,13.85
12/5/2015,296.66,399.74,1419.0,1717.0,2099.12,1.7846,1.1139,-45.8874,13.86
13/5/2015,373.95,334.45,1756.0,1398.0,2098.48,0.5224,1.7603,-45.8874,13.76
14/5/2015,494.26,205.45,2381.0,774.0,2121.1,1.7257,3.2079,-46.5116,12.74
15/5/2015,467.29,345.2,1802.0,1325.0,2122.73,2.6138,2.9357,-46.5116,12.38
18/5/2015,367.43,292.8,1773.0,1375.0,2129.2,1.8816,3.6,-46.5116,12.73
19/5/2015,285.08,446.14,1270.0,1884.0,2127.83,0.8937,3.8037,-46.5116,12.85
20/5/2015,340.38,332.42,1614.0,1495.0,2125.85,0.8629,3.7928,-46.5116,12.88
21/5/2015,407.7,286.36,1742.0,1394.0,2130.82,2.2587,2.6413,-49.5762,12.11
22/5/2015,197.51,408.2,1154.0,1947.0,2126.06,1.1427,2.4969,-49.5762,12.13
26/5/2015,88.994,718.89,667.0,2512.0,2104.2,0.802,1.1978,-49.5762,14.06
27/5/2015,544.73,164.74,2319.0,841.0,2123.48,0.4944,1.9668,-49.5762,13.27
28/5/2015,258.8,415.59,1316.0,1809.0,2120.79,0.9538,2.0314,-45.9963,13.31
29/5/2015,337.05,816.08,1007.0,2144.0,2107.39,1.319,1.7236,-45.9963,13.84
1/6/2015,349.0,322.5,1672.0,1473.0,2111.73,0.8942,2.1492,-45.9963,13.97
2/6/2015,437.17,279.76,1705.0,1439.0,2109.6,0.7371,1.4453,-45.9963,14.24
3/6/2015,343.22,329.74,1594.0,1554.0,2114.07,1.5105,3.201,-45.9963,13.66
4/6/2015,106.07,618.93,721.0,2426.0,2095.84,2.3649,1.1416,-45.3202,14.71
5/6/2015,400.95,373.51,1491.0,1672.0,2092.83,1.3829,2.0326,-45.3202,14.21
8/6/2015,186.73,501.43,935.0,2198.0,2079.28,1.8159,2.1224,-45.3202,15.29
9/6/2015,328.51,368.97,1119.0,2011.0,2080.15,1.8775,1.6283,-45.3202,14.47
10/6/2015,649.26,123.13,2262.0,894.0,2105.2,0.9533,3.9348,-45.3202,13.22
11/6/2015,433.11,341.96,1937.0,1230.0,2108.86,1.8467,3.318,-59.9251,12.85
12/6/2015,144.58,489.92,1126.0,2009.0,2094.11,2.6226,1.5366,-59.9251,13.78
15/6/2015,168.59,551.99,1126.0,2033.0,2084.43,4.9892,1.5008,-59.9251,15.39
16/6/2015,430.03,200.78,2003.0,1142.0,2096.29,3.9373,2.1446,-59.9251,14.81
17/6/2015,423.34,278.78,1658.0,1499.0,2100.44,4.8848,2.8432,-59.9251,14.5
18/6/2015,641.27,199.54,2119.0,1054.0,2121.24,2.5822,3.7886,-49.1834,13.19
19/6/2015,507.68,1315.76,1302.0,1863.0,2109.99,2.7957,3.2555,-49.1834,13.96
22/6/2015,468.97,234.19,1889.0,1285.0,2122.85,2.8888,5.2278,-49.1834,12.74
23/6/2015,399.74,271.72,1843.0,1296.0,2124.2,3.7672,4.5998,-49.1834,12.11
24/6/2015,139.8,584.84,930.0,2225.0,2108.58,2.6042,2.5954,-49.1834,13.26
25/6/2015,225.85,529.55,1130.0,2017.0,2102.31,2.4457,2.6919999999999997,-28.8889,14.01
26/6/2015,831.59,882.52,1394.0,1792.0,2101.49,1.5888,2.6862,-28.8889,14.02
29/6/2015,39.369,832.84,309.0,2919.0,2057.64,2.1806,0.7638,-28.8889,18.85
30/6/2015,629.07,535.51,1938.0,1255.0,2063.11,1.4674,0.7324,-28.8889,18.23
1/7/2015,479.64,368.33,1985.0,1200.0,2077.42,1.5639,2.1387,-28.8889,16.09
2/7/2015,338.23,373.37,1590.0,1570.0,2076.78,1.4046,1.6876,-54.7758,16.79
6/7/2015,262.7,666.5,1189.0,1998.0,2068.76,3.5485,1.2255,-54.7758,17.01
7/7/2015,626.69,356.2,1879.0,1300.0,2081.34,6.1661,1.5003,-54.7758,16.09
8/7/2015,25.162,414.95,563.0,2613.0,2046.68,10.51,0.4926,-54.7758,19.66
9/7/2015,517.47,297.44,1846.0,1321.0,2051.31,7.5679,0.6434,-44.18600000000001,19.97
10/7/2015,589.87,139.32,2508.0,658.0,2076.62,3.7128,1.5995,-44.18600000000001,16.83
13/7/2015,600.69,140.03,2320.0,849.0,2099.6,6.6483,3.6719999999999997,-44.18600000000001,13.9
14/7/2015,483.26,202.14,1994.0,1131.0,2108.95,9.552999999999999,3.5254,-44.18600000000001,13.37
15/7/2015,263.06,498.82,1286.0,1877.0,2107.4,6.835,3.3711,-44.18600000000001,13.23
